,,,,FORMATO DE REQUISICI…N,,,,,
,,,,(RAZON SOCIAL),,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
A5,,,,,,08-mar-06,,,
DESTINO:,,,,,,ELABORADO POR:,,,
ISSSTELEON ,,,,,,LUIS  REZA,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,36,83.88,16,08/03/2016,Vicril 5-0 aguja redonda clave J303H,,,,"$3,019.68"
,36,73.61,16,08/03/2016,Vicril 4-0 aguja redonda clave J310H,,,,"$2,649.96"
,36,73.61,16,08/03/2016,Vicril 3-0 aguja redonda clave J311H,,,,"$2,649.96"
,36,112.5,16,08/03/2016,Vicril 5-0 aguja cortante clave J493G,,,,"$4,050.00"
,36,104.16,16,08/03/2016,Cromico 5-0 aguja redonda clave U202T,,,,"$3,749.76"
,5,192,16,08/03/2016,JERINGA DE VIDRIO  10ML,,,,$960.00
,5,157,16,08/03/2016,JERINGA DE VIDRIO 5ML ,,,,$785.00
,20,64,16,08/03/2016,AGUJA # 18 P/EPIDURAL ,,,,"$1,280.00"
,,,,,,,,,"$19,144.36"
