,,,,FORMATO DE REQUISICI?N,,,,,
,,,,medicamento extra,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,8,40,0,25/05/2016,NORFENEFRINA SOl. GOTAS FCO.,,,,$320.00
,120,2.03,0,25/05/2016,ESTOLATO DE ERITROMICINA 500MG TAB.,,,,$243.60
,24,11.66,0,25/05/2016,AZITROMICINA 500 MG C/3,,,,$279.84
,80,1.275,0,25/05/2016,FENAZOPIRIDINA 100 MG TABS C/20,,,,$102.00
,50,4.7,0,25/05/2016,AMOXICLINA C/ ACIDO CLAVULANICO 875MG TAB,,,,$235.00
,300,19.16666667,0,25/05/2016,TRIB12 COMPUESTO COMPLEJO B + DICLOFENACO TAB,,,,"$5,750.00"
,2,62,0,25/05/2016,Ultra bengue 35 gr,,,,$124.00
,70,1.18,0,25/05/2016,TRIMETROPRIMA + SULFAMETOXAZOL TAB 160MG/800MG,,,,$82.60
,15,19.7,0,25/05/2016,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 2ML SOL. INY.  (PANCLASA),,,,$295.50
,390,1,0,25/05/2016,Fortical complejo b,,,,$390.00
,12,19,0,25/05/2016,AMPICILINA INYECTABLE,,,,$228.00
,20,2.45,0,25/05/2016,DOXICILINA TABS c/10,,,,$49.00
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,,"$8,099.54"
,,,,,,,,,"$9,395.47"
