FORMATO DE REQUISICI…N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,12-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SME ,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,8,61,16,11/10/2016,ANTIBENZIL SOL. JABON,,,,$488.00
,500,0.659,16,11/10/2016,AGUJA DESECHABLE 18X38MM,,,,$329.50
,800,0.659,16,11/10/2016,AGUJA DESECHABLE 20X32MM,,,,$527.20
,300,0.659,16,11/10/2016,AGUJA DESECHABLE 23X25MM,,,,$197.70
,200,0.659,16,11/10/2016,AGUJA DESECHABLE 25X16MM,,,,$131.80
,100,0.659,16,11/10/2016,AGUJA DESECHABLE 30X1/2MM,,,,$65.90
,4500,0.11,16,11/10/2016,APLICADORES DE MADERA,,,,$495.00
,100,16,16,11/10/2016,APLICADORES DE NITRATO DE PLATA 75% + NITRATO DE POTASIO 25%,,,,"$1,600.00"
,30,13,16,11/10/2016,BOLSA RECOLECTORA ORINA CAMA,,,,$390.00
,1,5300,16,11/10/2016,BOTON MICKEY 20 FR 1.5CM (RECAMBIO KIT),,,,"$5,300.00"
,10,20,16,11/10/2016,CAJA DE KLEENEX PANUELOS,,,,$200.00
,340,0.91,16,11/10/2016,CONOS PARA OTOSCOPIA MEDIANOS,,,,$309.40
,24,8,16,11/10/2016,HUATA SOFTBAN 7.5CMX2.7MTS,,,,$192.00
,1000,2,16,11/10/2016,JERINGA 10CC (22X32),,,,"$2,000.00"
,1000,1.68,16,11/10/2016,JERINGA 1CC (29X13),,,,"$1,680.00"
,1000,1.3,16,11/10/2016,JERINGA 3ML (22X32),,,,"$1,300.00"
,800,1.3,16,11/10/2016,JERINGA 3ML (23X25),,,,"$1,040.00"
,20,7.6,16,11/10/2016,JERINGA 50CC P/IRRIGACION,,,,$152.00
,1500,1.48,16,11/10/2016,JERINGA 5CC (22X32),,,,"$2,220.00"
,10,20,16,11/10/2016,LIGADURA DE HULE,,,,$200.00
,50,5,16,11/10/2016,MINISET MARIPOSA NO. 25,,,,$250.00
,2,228,16,11/10/2016,ROLLO DE PAPEL ESTRASA,,,,$456.00
,5,30,16,11/10/2016,SONDA FOLEY NO. 10,,,,$150.00
,5,22,16,11/10/2016,SONDA FOLEY NO. 8,,,,$110.00
,80,9,16,11/10/2016,SONDA NELATON NO. 14,,,,$720.00
,100,19.6,16,11/10/2016,STERI STRIP 0.63X7.6X7.6,,,,"$1,960.00"
,36,18.33,16,11/10/2016,"TELA ADHESIVA 1""X5MTS",,,,$659.88
,1000,4.9,16,11/10/2016,INSTOPFEN TAPONES SELLO VENOSO,,,,"$4,900.00"
,,,,,,,,,"$28,024.38"
,,,,,,,,,"$4,483.90"
,,,,,,,,,"$32,508.28"
