,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,(RAZON SOCIAL),,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MED1026,150,1.515,0,29/03/2016,ALUMINIO Y MAGNECIO TAB. ,,,,
MED4449,120,1.07,0,29/03/2016,"AMANTADINA , CLORFENAMINA, PARACETAMOL TAB 50 MG 3 MG 300 MG",,,,
MED1049,60,0.38,0,29/03/2016,AMBROXOL 30 MG C/20 TAB,,,,
MED0038,150,0.5,0,29/03/2016,ASPIRINA TABS 500/30 MG,,,,
MED0043,50,38.2,0,29/03/2016,AVAPENA AMPS. DE 20 MG DE 2 ML CLOROPIRAMINA C/5,,,,
MED4432,60,7,0,29/03/2016,BONADOXINA AMP 25 MG DE 1 ML ,,,,
MED0065,126,4.83,0,29/03/2016,BROMURO DE BUTILHIOSCINA INY. 20MG/1ML ,,,,
MED4448,50,1.48,0,29/03/2016,BUTILHIOSINA 10 MG TABS,,,,
MED1028,30,2.9,0,29/03/2016,"BUTILHIOSINA, METAMIZOL SODICO  C/10 TAB. 10MG/250MG",,,,
MED0066,60,0.19,0,29/03/2016,CAPTOPRIL C/30  TAB. 25 MG,,,,
MED1012,110,6.9,0,29/03/2016,DEXAMETASONA  SOL. INY. 8 MG,,,,
MED4443,170,0.43,0,29/03/2016,DICLOFENACO EN TABLETAS C/10TAB,,,,
MED1008,3,17.5,0,29/03/2016,DICLOFENACO GEL,,,,
MED0116,135,5.75,0,29/03/2016,DICLOFENACO INY 75 MG ,,,,
MED0119,50,6.5,0,29/03/2016,DIFENIDOL AMP. 40 MG C/2,,,,
MED1093,6,52,0,29/03/2016,IBUPROFENO GOTAS,,,,
MED1031,15,2.67,0,29/03/2016,KETOROLACO  TAB 30 ML  SUBLINGUAL,,,,$40.05
MED1032,135,5,0,29/03/2016,KETOROLACO AMP 30MG,,,,$675.00
MED1006,120,0.69,0,29/03/2016,KETOROLACO TAB. 10 MG,,,,$82.80
MED1090,150,0.8,0,29/03/2016,LORATADINA TABS 10 MG,,,,$120.00
MED0236,129,4,0,29/03/2016,METAMIZOL INYECTABLE  DE 2ML,,,,$516.00
MED0235,150,0.8,0,29/03/2016,METAMIZOL SODICO 500 MG TABS,,,,$120.00
MED1083,102,2.33,0,29/03/2016,METOCLOPRAMIDA 10 MG INYECABLE,,,,$237.66
MED0247,2,11,0,29/03/2016,NAFAZOLINA C/15 ml. GOTAS OFTALMICAS ,,,,$22.00
MED0251,180,1.9,0,29/03/2016,NAPROXENO TAB 500 MG,,,,$342.00
MED4492,40,0.75,0,29/03/2016,Nifedipino 5MG SUBLINGUAL,,,,$30.00
MED4446,7,56.71,0,29/03/2016,NITROGLICERINA 5 MG C/7 PARCHES,,,,$396.97
MED4458,2,245,0,29/03/2016,"OTO ENI 10 ML=Ciprofloxacino, lidocaina, hidrocortisona ",,,,$490.00
MED4430,2,17,0,29/03/2016,Otolene,,,,$34.00
MED0276,200,0.23,0,29/03/2016,PARACETAMOL C/10 TAB. 500mg,,,,$46.00
MED0304,100,2.7,0,29/03/2016,RANITIDINA AMP 50 MG,,,,$270.00
MED1038,100,0.69,0,29/03/2016,RANITIDINA TABS 150 MG,,,,$69.00
MED0320,50,2.2,0,29/03/2016,SAL DE UVAS C/50   SOBRES C/50,,,,$110.00
MED0322,200,2.3,0,29/03/2016,SEDALMERCK TABS 500 MG ,,,,$460.00
MAT0210,10,18,0,29/03/2016,SOL. FISIOL. CLORURO DE SODIO 0.9% FCO 500ML,,,,$180.00
MAT0209,5,15,0,29/03/2016,SOL. FISIOL. CLORURO DE SODIO 0.9%/FRASCO 250 ML,,,,$75.00
MAT4078,15,12,0,29/03/2016,SOLUCION FISIOLOGICA 100 ML,,,,$180.00
MED0184,3,35,0,29/03/2016,SOLUCION GLUCOSA 50%  50ML. ,,,,$105.00
MAT2025,10,18,0,29/03/2016,Sol. Hartmann 500 ml,,,,$180.00
MED1055,80,21,0,29/03/2016,Clorferamina ampolleta c/5 amp,,,,"$1,680.00"
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
