FORMATO DE REQUISICI…N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,16-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,60,3.44,0,18/11/2016,ANARA TABS ,,,,$206.40
,1,180,16,18/11/2016,FOCO TERMICO INFRAROJO,,,,$180.00
,3,209,0,18/11/2016,RECOVERON C/ CREMA 40 GRMS ,,,,$627.00
,10,28.5,0,18/11/2016,HIDROCORTISONA CREMA 30 MG,,,,$285.00
,5,118,16,18/11/2016,PARCHE DUODERM UNA CAJA DUODERM CGF 10X10 C/5 ,,,,$590.00
,10,54.8,16,18/11/2016,PARCHE DE FITOESTIMULINAS CAJA,,,,$548.00
,700,1.48,16,18/11/2016,JERINGA 5CC (22X32),,,,"$1,036.00"
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
