,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
SME,,,,,,03-jun-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
ISSSTELEON,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,16,27.6,0,2016-06-15,CEFALOTINA 1GR/5ML AMPULA,,,, $441.60 
,4,12,0,2016-06-15,CLIOQUINOL POMADA,,,, $48.00 
,180,0.24,0,2016-06-15,ENALAPRIL 10 MG C/30 TABS,,,, $43.20 
,6,21,0,2016-06-15,HIPROMELOSA GOT OFT FRASCO GOTERO ,,,, $126.00 
,7,12,0,2016-06-15,KETOCONAZOL POMADA,,,, $84.00 
,300,0.541666667,0,2016-06-15,METFORMINA 250 MG C/30,,,, $162.50 
,100,0.95,0,2016-06-15,PARACETAMOL 750 MG TABS C/10,,,, $95.00 
,480,1.23,0,2016-06-15,METOCARBAMOL-ACIDO ACETILISILICO TABS C/30,,,, $590.40 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $1,590.70 "
,,,,,,,,," $1,845.21 "
