,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,10-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR LAS AMERICAS,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MED0318,75,1.07,0,2016-11-13,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG TAB.C/15,,,, $80.25 
MED0016,20,0.48,0,2016-11-13,AMBROXOL TAB.30 MG. TAB,,,, $9.60 
MED1098,5,38,0,2016-11-13,CLOROPIRAMINA SOLUCI‡N INYECTABLE 20 MG / 2 ML 5 AMPOLLETAS CON 2 ML,,,, $190.00 
MED0116,12,5.1,0,2016-11-13,DICLOFENACO SODICO 75MG/3ML SOL.  INY.,,,, $61.20 
MED1032,9,4.83,0,2016-11-13,KETOROLACO 30MG AMP.,,,, $43.47 
MED0224,3,28.8,0,2016-11-13,LORATADINA + BETAMETASONA 100/5MG SOL. PED.,,,, $86.40 
MED0210,80,2.1,0,2016-11-13,NEOMICINA + CAOLIN + PECTINA 129MG/280MG TAB.C/20,,,, $168.00 
MED4478,2,9,0,2016-11-13,PARACETAMOL GTS 30ML ,,,, $18.00 
MED1037,10,3.16,0,2016-11-13,RANITIDINA 50MG AMP.,,,, $31.60 
MED1085,2,226,0,2016-11-13,CLORURO DE ETILO SPRAY ,,,, $452.00 
MED1074,2,22,0,2016-11-13,ALIN OFTALMICO NEOMICINA/DEXAMETASONA GTS 5ML,,,, $44.00 
MED1033,2,12.7,0,2016-11-13,NAFAZOLINA 1 MG/5MG SOL OFT15 ML,,,, $25.40 
MED0251,48,1.89,0,2016-11-13,NAPROXENO GI TABS. DE 500MG C/10,,,, $90.72 
MED0266,28,0.67,0,2016-11-13,OMEPRAZOL CAPSULA 20 MG C/14,,,, $18.76 
MED0223,36,0.7,0,2016-11-13,LOPERAMIDA 2 MG C/12 TABLETAS,,,, $25.20 
MED0305,40,0.75,0,2016-11-13,RANITIDINA 300MG TAB.,,,, $30.00 
MED1050,60,0.76,0,2016-11-13,BENZONATATO PERLAS,,,, $45.60 
MED0235,40,0.78,0,2016-11-13,METAMIZOL SODICO C/10 TABS,,,, $31.20 
MED4472,1,17,0,2016-11-13,AGUA INYECTABLE 500 ML,,,, $17.00 
MAT0209,5,11.65,0,2016-11-13,CLORURO DE SODIO 0.9% 250ML,,,, $58.25 
MAT0210,2,14.8,0,2016-11-13,CLORURO DE SODIO 0.9% 500ML,,,, $29.60 
MAT4028,4,11.65,0,2016-11-13,HARTMAN 250ML,,,, $46.60 
MAT4050,2,14.8,0,2016-11-13,HARTMAN 500ML,,,, $29.60 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $1,632.45 "
,,,,,,,,IVA, $-   
,,,,,,,,TOTAL," $1,632.45 "
,,,,,,,,,
