,,,,FORMATO DE REQUISICI…N,,,,,
,,,,(RAZON SOCIAL),,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,3,640,16,28/03/2016,KIT DE FERRULAS MARCA EMS AZUL                                                               ,,,,
,3,2880,16,28/03/2016,KIT DE INMOBILIZADORES JUEGO DE INMOBILIZACION EMS (BASICO)               ,,,,
,3,2100,16,28/03/2016,TABLA RIGIDA,,,,
,3,310,16,28/03/2016,KIT DE AMARRE PARA INMOBILIZAR MARCA EMS (ARANA),,,,
,3,230,16,28/03/2016,COLLARIN PARA INMOBILIZAR,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
